Start (s),End (s),Scientific name,species,confidence,File,lat,lon,sensitivity,min_conf,timestamp_str,duration
15.0,18.0,Ciccaba virgata,Mottled Owl,0.0115,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
15.0,18.0,Megascops kennicottii,Western Screech-Owl,0.0103,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
18.0,21.0,Tyto alba,Barn Owl,0.4573,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
18.0,21.0,Otus bakkamoena,Indian Scops-Owl,0.1147,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
18.0,21.0,Pterophylla camellifolia,Common True Katydid,0.0679,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
18.0,21.0,Athene brama,Spotted Owlet,0.0576,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
18.0,21.0,Micrathene whitneyi,Elf Owl,0.0375,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
21.0,24.0,Tyto alba,Barn Owl,0.1156,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
21.0,24.0,Otus bakkamoena,Indian Scops-Owl,0.1034,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
21.0,24.0,Otus lettia,Collared Scops-Owl,0.0642,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
21.0,24.0,Megascops kennicottii,Western Screech-Owl,0.0399,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
21.0,24.0,Otus sunia,Oriental Scops-Owl,0.0286,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
24.0,27.0,Otus bakkamoena,Indian Scops-Owl,0.1729,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
24.0,27.0,Otus sunia,Oriental Scops-Owl,0.1034,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
24.0,27.0,Strix ocellata,Mottled Wood-Owl,0.0613,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
24.0,27.0,Caprimulgus atripennis,Jerdon's Nightjar,0.0475,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
24.0,27.0,Caprimulgus asiaticus,Indian Nightjar,0.0365,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
27.0,30.0,Locustella luscinioides,Savi's Warbler,0.025,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
27.0,30.0,Micrathene whitneyi,Elf Owl,0.0192,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
27.0,30.0,Strix occidentalis,Spotted Owl,0.0114,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
27.0,30.0,Megascops kennicottii,Western Screech-Owl,0.0106,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
27.0,30.0,Otus senegalensis,African Scops-Owl,0.0105,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
30.0,33.0,Locustella luscinioides,Savi's Warbler,0.0285,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
30.0,33.0,Antrostomus ridgwayi,Buff-collared Nightjar,0.0238,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
30.0,33.0,Baeolophus ridgwayi,Juniper Titmouse,0.0184,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
30.0,33.0,Chamaea fasciata,Wrentit,0.0152,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
30.0,33.0,Tyto alba,Barn Owl,0.0107,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
33.0,36.0,Baeolophus ridgwayi,Juniper Titmouse,0.1376,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
33.0,36.0,Tyto alba,Barn Owl,0.0344,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
33.0,36.0,Pterophylla camellifolia,Common True Katydid,0.0224,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
33.0,36.0,Otus bakkamoena,Indian Scops-Owl,0.0166,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
33.0,36.0,Melanerpes erythrocephalus,Red-headed Woodpecker,0.0125,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
36.0,39.0,Locustella luscinioides,Savi's Warbler,0.1188,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
36.0,39.0,Otus sunia,Oriental Scops-Owl,0.0859,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
36.0,39.0,Otus bakkamoena,Indian Scops-Owl,0.0265,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
36.0,39.0,Tyto alba,Barn Owl,0.0215,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
36.0,39.0,Megascops kennicottii,Western Screech-Owl,0.0172,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
39.0,42.0,Tyto alba,Barn Owl,0.068,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
39.0,42.0,Otus sunia,Oriental Scops-Owl,0.0418,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
39.0,42.0,Strix ocellata,Mottled Wood-Owl,0.0392,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
39.0,42.0,Otus bakkamoena,Indian Scops-Owl,0.0333,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
39.0,42.0,Pterophylla camellifolia,Common True Katydid,0.0314,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
42.0,45.0,Pterophylla camellifolia,Common True Katydid,0.1997,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
42.0,45.0,Otus bakkamoena,Indian Scops-Owl,0.0716,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
42.0,45.0,Tyto alba,Barn Owl,0.0615,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
42.0,45.0,Caprimulgus atripennis,Jerdon's Nightjar,0.048,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
42.0,45.0,Otus sunia,Oriental Scops-Owl,0.0211,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
45.0,48.0,Micrathene whitneyi,Elf Owl,0.0313,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
45.0,48.0,Athene brama,Spotted Owlet,0.0267,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
45.0,48.0,Tyto alba,Barn Owl,0.0244,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
45.0,48.0,Hylia prasina,Green Hylia,0.0193,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
45.0,48.0,Megascops ingens,Rufescent Screech-Owl,0.0182,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
48.0,51.0,Locustella luscinioides,Savi's Warbler,0.0303,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
48.0,51.0,Strix occidentalis,Spotted Owl,0.0103,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
48.0,51.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0074,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
48.0,51.0,Tyto alba,Barn Owl,0.0052,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
48.0,51.0,Megascops kennicottii,Western Screech-Owl,0.0051,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
51.0,54.0,Micrathene whitneyi,Elf Owl,0.0141,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
51.0,54.0,Pterodroma sandwichensis,Hawaiian Petrel,0.0088,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
51.0,54.0,Strix hylophila,Rusty-barred Owl,0.0081,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
51.0,54.0,Strix occidentalis,Spotted Owl,0.0069,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
51.0,54.0,Phalaenoptilus nuttallii,Common Poorwill,0.0057,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
54.0,57.0,Locustella luscinioides,Savi's Warbler,0.013,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
54.0,57.0,Aulacorhynchus albivitta,Southern Emerald-Toucanet,0.0098,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
54.0,57.0,Grallaria guatimalensis,Scaled Antpitta,0.0065,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
54.0,57.0,Porzana porzana,Spotted Crake,0.0056,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
54.0,57.0,Orocharis saltator,Jumping Bush Cricket,0.0054,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070200.WAV,-1.0,-1.0,1.0,0.25,20250610_070200,3.0
0.0,3.0,Otus bakkamoena,Indian Scops-Owl,0.0815,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
0.0,3.0,Caprimulgus atripennis,Jerdon's Nightjar,0.0347,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
0.0,3.0,Bubo nipalensis,Spot-bellied Eagle-Owl,0.0277,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
0.0,3.0,Athene brama,Spotted Owlet,0.0222,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
0.0,3.0,Strix ocellata,Mottled Wood-Owl,0.0186,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
3.0,6.0,Otus lettia,Collared Scops-Owl,0.0856,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
3.0,6.0,Caprimulgus asiaticus,Indian Nightjar,0.0793,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
3.0,6.0,Otus bakkamoena,Indian Scops-Owl,0.049,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
3.0,6.0,Caprimulgus atripennis,Jerdon's Nightjar,0.0337,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
3.0,6.0,Bubo virginianus,Great Horned Owl,0.0165,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
6.0,9.0,Caprimulgus asiaticus,Indian Nightjar,0.1225,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
6.0,9.0,Otus lettia,Collared Scops-Owl,0.0469,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
6.0,9.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0195,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
6.0,9.0,Otus bakkamoena,Indian Scops-Owl,0.019,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
6.0,9.0,Caprimulgus atripennis,Jerdon's Nightjar,0.0163,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
9.0,12.0,Caprimulgus asiaticus,Indian Nightjar,0.0438,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
9.0,12.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0419,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
9.0,12.0,Otus lettia,Collared Scops-Owl,0.0414,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
9.0,12.0,Otus bakkamoena,Indian Scops-Owl,0.0219,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
9.0,12.0,Engine,Engine,0.018,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
12.0,15.0,Otus bakkamoena,Indian Scops-Owl,0.0278,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
12.0,15.0,Basileuterus rufifrons,Rufous-capped Warbler,0.0227,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
12.0,15.0,Scolopax minor,American Woodcock,0.0155,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
12.0,15.0,Nyctidromus albicollis,Common Pauraque,0.0135,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
12.0,15.0,Otus lettia,Collared Scops-Owl,0.0093,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
15.0,18.0,Locustella luscinioides,Savi's Warbler,0.0587,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
15.0,18.0,Branta canadensis,Canada Goose,0.052,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
15.0,18.0,Anas platyrhynchos,Mallard,0.0114,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
15.0,18.0,Caprimulgus asiaticus,Indian Nightjar,0.01,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
15.0,18.0,Cyanocitta cristata,Blue Jay,0.0087,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
18.0,21.0,Locustella luscinioides,Savi's Warbler,0.1957,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
18.0,21.0,Porzana porzana,Spotted Crake,0.093,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
18.0,21.0,Branta canadensis,Canada Goose,0.0169,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
18.0,21.0,Anas platyrhynchos,Mallard,0.0146,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
18.0,21.0,Engine,Engine,0.0102,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
21.0,24.0,Branta canadensis,Canada Goose,0.0246,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
21.0,24.0,Locustella luscinioides,Savi's Warbler,0.0213,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
21.0,24.0,Porzana porzana,Spotted Crake,0.0213,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
21.0,24.0,Bubo virginianus,Great Horned Owl,0.0199,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
21.0,24.0,Engine,Engine,0.0184,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
24.0,27.0,Locustella luscinioides,Savi's Warbler,0.0283,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
24.0,27.0,Otus lettia,Collared Scops-Owl,0.0282,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
24.0,27.0,Athene brama,Spotted Owlet,0.017,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
24.0,27.0,Caprimulgus atripennis,Jerdon's Nightjar,0.0163,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
24.0,27.0,Otus sunia,Oriental Scops-Owl,0.0137,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
27.0,30.0,Basileuterus rufifrons,Rufous-capped Warbler,0.0605,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
27.0,30.0,Caprimulgus asiaticus,Indian Nightjar,0.0144,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
27.0,30.0,Nyctidromus albicollis,Common Pauraque,0.012,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
27.0,30.0,Melanerpes hoffmannii,Hoffmann's Woodpecker,0.0057,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
27.0,30.0,Otus bakkamoena,Indian Scops-Owl,0.0055,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
30.0,33.0,Otus lettia,Collared Scops-Owl,0.0656,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
30.0,33.0,Otus bakkamoena,Indian Scops-Owl,0.0356,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
30.0,33.0,Tyto alba,Barn Owl,0.0196,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
30.0,33.0,Megascops gilesi,Santa Marta Screech-Owl,0.0182,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
30.0,33.0,Caprimulgus atripennis,Jerdon's Nightjar,0.0176,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
33.0,36.0,Tyto alba,Barn Owl,0.0781,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
33.0,36.0,Otus lettia,Collared Scops-Owl,0.0493,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
33.0,36.0,Otus bakkamoena,Indian Scops-Owl,0.0299,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
33.0,36.0,Engine,Engine,0.0162,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
33.0,36.0,Branta canadensis,Canada Goose,0.0161,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
36.0,39.0,Otus lettia,Collared Scops-Owl,0.04,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
36.0,39.0,Tyto alba,Barn Owl,0.0349,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
36.0,39.0,Otus bakkamoena,Indian Scops-Owl,0.0205,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
36.0,39.0,Athene brama,Spotted Owlet,0.0198,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
36.0,39.0,Branta canadensis,Canada Goose,0.016,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
39.0,42.0,Otus lettia,Collared Scops-Owl,0.0706,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
39.0,42.0,Otus bakkamoena,Indian Scops-Owl,0.0619,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
39.0,42.0,Basileuterus rufifrons,Rufous-capped Warbler,0.0372,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
39.0,42.0,Caprimulgus asiaticus,Indian Nightjar,0.0274,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
39.0,42.0,Caprimulgus atripennis,Jerdon's Nightjar,0.0236,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
42.0,45.0,Otus lettia,Collared Scops-Owl,0.1076,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
42.0,45.0,Otus bakkamoena,Indian Scops-Owl,0.0889,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
42.0,45.0,Ficedula parva,Red-breasted Flycatcher,0.0659,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
42.0,45.0,Ficedula albicilla,Taiga Flycatcher,0.0401,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
42.0,45.0,Pterophylla camellifolia,Common True Katydid,0.0333,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
45.0,48.0,Caprimulgus asiaticus,Indian Nightjar,0.0704,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_070300.WAV,-1.0,-1.0,1.0,0.25,20250610_070300,3.0
